Month-Year,SET,log-SET,gmean-SET,scaled-SET,quarter
2016-01-01,1.75,0.5596157879354227,2.059387164797808,0.8493520412341854,1.0
2016-02-01,1.75,0.5596157879354227,2.058386652363956,0.8497673627930066,1.0
2016-03-01,1.84,0.6097655716208943,2.0576996767910165,0.8939039698332918,2.0
2016-04-01,1.84,0.6097655716208943,2.0570170054620487,0.8942024051194297,2.0
2016-05-01,1.83,0.6043159668533296,2.056305443821143,0.8896377595035702,2.0
2016-06-01,1.86,0.62057648772511,2.055696925631214,0.9045348810357876,2.0
2016-07-01,1.97,0.6780335427498971,2.0554394875736457,0.9583124707914322,2.0
2016-08-01,1.97,0.6780335427498971,2.055183591373,0.9584324967530408,2.0
2016-09-01,1.89,0.636576829071551,2.0546801429596524,0.919625870863125,2.0
2016-10-01,1.9,0.6418538861723947,2.0542113561675697,0.92471813995494,2.0
2016-11-01,1.9,0.6418538861723947,2.0537454009055223,0.9249291677292285,2.0
2016-12-01,1.96,0.6729444732424258,2.0534672969045755,0.9543539326421918,2.0
2017-01-01,2.02,0.7030975114131134,2.0533697760384926,0.9837020550777582,3.0
2017-02-01,1.92,0.6523251860396901,2.0529724131711435,0.9350483397608982,2.0
2017-03-01,1.93,0.6575200029167941,2.0526080505879523,0.9401003090045457,2.0
2017-04-01,1.92,0.6523251860396901,2.052215292985942,0.9353953373855433,2.0
2017-05-01,1.88,0.6312717768418578,2.051701435339628,0.9160832230543553,2.0
2017-06-01,1.89,0.636576829071551,2.0512216353781594,0.9211866636371189,2.0
2017-07-01,1.91,0.6471032420585384,2.0508060003818063,0.931152425002516,2.0
2017-08-01,1.95,0.6678293725756554,2.0505131945744166,0.9508456673312644,2.0
2017-09-01,2.02,0.7030975114131134,2.0504263531873193,0.9851192400735809,3.0
2017-10-01,2.09,0.7371640659767196,2.0505367691200034,1.0193002039557113,3.0
2017-11-01,2.02,0.7030975114131134,2.050450348384572,0.9851079143861886,3.0
2017-12-01,2.13,0.7561219797213337,2.050668974394654,1.0387961852761274,3.0
2018-01-01,2.22,0.7975071958841882,2.0511235007023916,1.0825735541521673,3.0
2018-02-01,2.15,0.7654678421395714,2.0513925077619164,1.0482060194150906,3.0
2018-03-01,2.07,0.7275486072772777,2.051443962873782,1.0090706640331764,3.0
2018-04-01,2.07,0.7275486072772777,2.0514951341957195,1.0090453541320346,3.0
2018-05-01,1.97,0.6780335427498971,2.0512654288017456,0.9602752486041507,2.0
2018-06-01,1.83,0.6043159668533296,2.050620534826018,0.8921322293570761,2.0
2018-07-01,1.95,0.6678293725756554,2.050337112040249,0.9509316652607523,2.0
2018-08-01,1.95,0.6678293725756554,2.0500552811074404,0.9510631147185326,2.0
2018-09-01,2.0,0.6931471805599453,2.0499168253932454,0.9755834481300424,3.0
2018-10-01,1.91,0.6471032420585384,2.0495219836602083,0.9317451207482994,2.0
2018-11-01,1.86,0.62057648772511,2.0489816599996447,0.907528689532891,2.0
2018-12-01,1.78,0.5766133643039938,2.0482003665130613,0.8687242227440477,2.0
2019-01-01,1.87,0.6259384308664954,2.0476965539986045,0.9129966142831833,2.0
2019-02-01,1.84,0.6097655716208943,2.047106339722631,0.8985706385093882,2.0
2019-03-01,1.82,0.598836501088704,2.0464593431254277,0.8890598229726541,2.0
2019-04-01,1.86,0.62057648772511,2.045935260638699,0.9088868568282134,2.0
2019-05-01,1.77,0.5709795465857378,2.0451428851084277,0.8651300136679018,2.0
2019-06-01,1.89,0.636576829071551,2.0447126823180684,0.9241408088216767,2.0
2019-07-01,1.88,0.6312717768418578,2.0442560146317916,0.9194445832206921,2.0
2019-08-01,1.84,0.6097655716208943,2.0436852841135345,0.9000829577265146,2.0
2019-09-01,1.83,0.6043159668533296,2.0430882761106943,0.8954411984200287,2.0
2019-10-01,1.82,0.598836501088704,2.0424650620209017,0.8908083029405983,2.0
2019-11-01,1.79,0.5822156198526637,2.041756009961274,0.8763919801051079,2.0
2019-12-01,1.79,0.5822156198526637,2.0410509241760475,0.8766963296627941,2.0
2020-01-01,1.71,0.5364933705145685,2.040105573095425,0.8378036920809854,1.0
2020-02-01,1.49,0.3987761199573678,2.038432491713908,0.7303543599164052,1.0
2020-03-01,1.23,0.20701416938432612,2.035752617500606,0.6034048245403603,0.0
2020-04-01,1.43,0.3576744442718159,2.0338859159631326,0.7024429135970761,1.0
2020-05-01,1.48,0.3920420877760237,2.032211515465801,0.727671099142823,1.0
2020-06-01,1.48,0.3920420877760237,2.0305471359891105,0.7282706493574665,1.0
2020-07-01,1.48,0.3920420877760237,2.0288926883938116,0.7288675912854736,1.0
2020-08-01,1.48,0.3920420877760237,2.0272480845890475,0.7294619417114925,1.0
2020-09-01,1.39,0.3293037471426003,2.025287408306749,0.6856585587953696,0.0
2020-10-01,1.36,0.3074846997479607,2.0232257372271225,0.6715096308908741,0.0
2020-11-01,1.58,0.4574248470388755,2.0219499162645596,0.7809311491684692,1.0
2020-12-01,1.64,0.494696241836107,2.0208730331977747,0.8110982308749808,1.0
2021-01-01,1.66,0.5068176023684519,2.0198643256437734,0.8214271617911894,1.0
2021-02-01,1.7,0.5306282510621704,2.0189829260150236,0.8416406876527086,1.0
2021-03-01,1.8,0.5877866649021191,2.0183976729464987,0.8915380000527087,2.0
2021-04-01,1.79,0.5822156198526637,2.0177872211043684,0.8868420846853836,2.0
2021-05-01,1.75,0.5596157879354227,2.0170654808133817,0.867286689942558,2.0
2021-06-01,1.75,0.5596157879354227,2.0163476144891312,0.8675970198519845,2.0
2021-07-01,1.67,0.5128236264286637,2.0153978152292504,0.8282302059424991,1.0
2021-08-01,1.76,0.5653138090500605,2.0147169027625096,0.8732767231861869,2.0
2021-09-01,1.73,0.5481214085096876,2.013953473332561,0.8586814344128867,2.0
2021-10-01,1.77,0.5709795465857378,2.0133083112674988,0.8788683668402317,2.0
2021-11-01,1.68,0.5187937934151675,2.0124065835232186,0.8344474567545687,1.0
2021-12-01,1.79,0.5822156198526637,2.011824730894977,0.8894822818886626,2.0
2022-01-01,1.78,0.5766133643039938,2.0112181592225067,0.8847689227918738,2.0
2022-02-01,1.73,0.5481214085096876,2.0104740020160956,0.8601752087743582,2.0
2022-03-01,1.73,0.5481214085096876,2.0097337659586048,0.8604935941798614,2.0
2022-04-01,1.79,0.5822156198526637,2.009164897053529,0.8906652365201239,2.0
2022-05-01,1.75,0.5596157879354227,2.008488248945515,0.8710086477055227,2.0
2022-06-01,1.65,0.5007752879124892,2.0075276930127575,0.8215133948960236,1.0
2022-07-01,1.66,0.5068176023684519,2.006601684244615,0.8268877215381212,1.0
2022-08-01,1.64,0.494696241836107,2.005621718880318,0.8173022144239741,1.0
2022-09-01,1.59,0.4637340162321402,2.004497044872494,0.7927716303788593,1.0
2022-10-01,1.6,0.47000362924573563,2.0034086833727933,0.7982052176593636,1.0
2022-11-01,1.61,0.4762341789963717,2.002356130692686,0.803630339312257,1.0
2022-12-01,1.65,0.5007752879124892,2.001426958919571,0.8240292397083263,1.0
2023-01-01,1.65,0.5007752879124892,2.000502661027272,0.8244117991149267,1.0
2023-02-01,1.61,0.4762341789963717,1.999466085376454,0.8047977297732031,1.0
2023-03-01,1.59,0.4637340162321402,1.9983755019588543,0.7952122877346225,1.0
2023-04-01,1.51,0.412109650826833,1.9970457909216515,0.7556137465255468,1.0
2023-05-01,1.49,0.3987761199573678,1.9956602043725962,0.7461020707554001,1.0
2023-06-01,1.46,0.37843643572024505,1.9941862321250565,0.7315874700517971,1.0
2023-07-01,1.51,0.412109650826833,1.9928785576120578,0.7572010957025337,1.0
2023-08-01,1.53,0.4252677354043441,1.991639548920141,0.7677336856056617,1.0
2023-09-01,1.44,0.36464311358790924,1.9901238847609588,0.7230223966885786,1.0
2023-10-01,1.35,0.30010459245033816,1.9883159201941425,0.6783497300531889,0.0
2023-11-01,1.33,0.28517894223366247,1.9864487603816383,0.6689077859770577,0.0
2023-12-01,1.36,0.3074846997479607,1.9846952375184255,0.6846388525716192,0.0
2024-01-01,1.32,0.27763173659827955,1.9828137450985275,0.6650895185552363,0.0
2024-02-01,1.33,0.28517894223366247,1.9809774431943143,0.6707639601993537,0.0
2024-03-01,1.33,0.28517894223366247,1.979151331514564,0.6713857366570429,0.0
2024-04-01,1.32,0.27763173659827955,1.9773008615151666,0.6669525361609705,0.0
2024-05-01,1.26,0.23111172096338664,1.9752489009888872,0.6372323122514026,0.0
2024-06-01,1.22,0.19885085874516517,1.9730621561023565,0.6176436799378651,0.0
2024-07-01,1.24,0.2151113796169455,1.9709613515989421,0.628464742565197,0.0
